active_source_references,asset_type,authority_inventory_bytes,authority_inventory_sha256,authority_witness_target_presence,current_public_source_package_presence,distribution_disposition,edition_id,existing_backend_record,extras_installed,format_classification,frozen_bytes,frozen_path,frozen_sha256,id,localized_derivative_target_presence,machine_backend_evidence_artifact_id,name,o018_pyomo_highs,platform_classification,proprietary_runtime_required_for_r017_workflow,recorded_at,redistribution_status,replacement_asset_ids,resource_id,responsible_workflow,rights_component_id,runtime,runtime_closure_disposition,runtime_closure_evidence_artifact_id,runtime_dependencies,runtime_dependency_ids,schema_name,schema_version,source_bytes,source_content_sha256,source_linkage,source_path,status,supersedes_id,target_bytes,target_content_sha256,target_hash_guard,target_path,version,visualization_runtime_closure_role,wheel_artifact_id,witness_kind
,source_notebook,4139,df70450b48eafc1f031d70dfca48a2507eca6f9ca8439103b2224fbc79e9aa45,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.diet-problem.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,4139,df70450b48eafc1f031d70dfca48a2507eca6f9ca8439103b2224fbc79e9aa45,,Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,6244,4a1b15c1a45a18e61c54396f0b09cfb367fabf7e8d1de2d5fe9245ef942e6b0d,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.diet-problem.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,6244,4a1b15c1a45a18e61c54396f0b09cfb367fabf7e8d1de2d5fe9245ef942e6b0d,,Intro-Math-Programming/baseText/optimization/optimization-examples/diet_problem_pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,3146,2b09207f04efac658de97df2fce19ddfb37ab8150f75a50d5e290bbbf1de957a,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack-capital-allocation.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,3146,2b09207f04efac658de97df2fce19ddfb37ab8150f75a50d5e290bbbf1de957a,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,5302,1b2ddcf91609988eed236f3136c75c855f67d074d6b418e1ac1a6744817fbe23,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack-capital-allocation.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,5302,1b2ddcf91609988eed236f3136c75c855f67d074d6b418e1ac1a6744817fbe23,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-capital-allocation-pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,3222,0f9964b2e327119f81640518eaf5d0ef067b5b1cd8f1a68aded67184b6f073fc,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack-three-two-one.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,3222,0f9964b2e327119f81640518eaf5d0ef067b5b1cd8f1a68aded67184b6f073fc,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,5991,dc5054db069c3ec0ea3c31f45e5693b5bbf6d4a0891e4077fed180465adbcaee,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack-three-two-one.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,5991,dc5054db069c3ec0ea3c31f45e5693b5bbf6d4a0891e4077fed180465adbcaee,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack-three-two-one-pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,924,9ddb70d8c48d7f1ecbf725187c2ec3185103284a3d0166465a2a2799d034d98d,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,924,9ddb70d8c48d7f1ecbf725187c2ec3185103284a3d0166465a2a2799d034d98d,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1030,1c6bf0018f894d39f440c7b4ca9e18ddc8395c6e415ffa10c4882f849193a8d1,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.knapsack.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1030,1c6bf0018f894d39f440c7b4ca9e18ddc8395c6e415ffa10c4882f849193a8d1,,Intro-Math-Programming/baseText/optimization/optimization-examples/knapsack_pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,1006,ab8d3914092ab1f54e50cf1bed0d4273f63573a80b4c648818404ca51d43d0ad,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.min-coins.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1006,ab8d3914092ab1f54e50cf1bed0d4273f63573a80b4c648818404ca51d43d0ad,,Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1111,91b1f1fbcff915ffc9cca9a9d7eb328082a906b7625461242965e52ff8a42257,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.min-coins.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1111,91b1f1fbcff915ffc9cca9a9d7eb328082a906b7625461242965e52ff8a42257,,Intro-Math-Programming/baseText/optimization/optimization-examples/min_coins_pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,1210,bfc859ec083e28bd122c58e52ad3d5153ddea94b512af285f2b18eb5cf01f436,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.production-planning.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1210,bfc859ec083e28bd122c58e52ad3d5153ddea94b512af285f2b18eb5cf01f436,,Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1361,3b59d56617731c4881eaa9bbbe1770dfa1cbade520b212093ec2174b4dda351f,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.production-planning.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1361,3b59d56617731c4881eaa9bbbe1770dfa1cbade520b212093ec2174b4dda351f,,Intro-Math-Programming/baseText/optimization/optimization-examples/production_planning_pulp.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_pulp
,source_notebook,4514,947458e1c293a22ef28736da92d800812ffb023544fc6ef26643d2da5307cf0b,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/work_scheduling_extended_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/work_scheduling_extended_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch02.notebook.work-scheduling-extended.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""no_item_level_o018_pyomo_highs_mapping"",""mapping_role"":""r017_authority_witness_only"",""mapping_unit_ids"":[],""pyomo_highs_applicability"":""not_mapped"",""runtime_dependency_ids"":[],""scope_note"":""The current O018 inventory does not claim a Pyomo+HiGHS replacement for this exact witness; it remains frozen R017 authority evidence only.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,4514,947458e1c293a22ef28736da92d800812ffb023544fc6ef26643d2da5307cf0b,,Intro-Math-Programming/baseText/optimization/optimization-examples/work_scheduling_extended_gurobi.ipynb,authority_frozen_target_pruned,,,,,,,,,optimization_notebook_gurobi
